ID,Title,URL,Is Premium,Acceptance %,Difficulty,Frequency %
759,Employee Free Time,/problems/employee-free-time,Y,71.7%,Hard,52.35%
427,Construct Quad Tree,/problems/construct-quad-tree,N,66.3%,Medium,15.42%
772,Basic Calculator III,/problems/basic-calculator-iii,Y,48.6%,Hard,12.01%
704,Binary Search,/problems/binary-search,N,55.1%,Easy,2.16%
777,Swap Adjacent in LR String,/problems/swap-adjacent-in-lr-string,N,37.1%,Medium,54.85%
778,Swim in Rising Water,/problems/swim-in-rising-water,N,59.7%,Hard,54.29%
785,Is Graph Bipartite?,/problems/is-graph-bipartite,N,52.7%,Medium,3.72%
787,Cheapest Flights Within K Stops,/problems/cheapest-flights-within-k-stops,N,35.9%,Medium,2.55%
788,Rotated Digits,/problems/rotated-digits,N,56.9%,Medium,22.44%
790,Domino and Tromino Tiling,/problems/domino-and-tromino-tiling,N,48.4%,Medium,15.42%
791,Custom Sort String,/problems/custom-sort-string,N,69.3%,Medium,10.48%
792,Number of Matching Subsequences,/problems/number-of-matching-subsequences,N,51.9%,Medium,44.36%
794,Valid Tic-Tac-Toe State,/problems/valid-tic-tac-toe-state,N,35.2%,Medium,21.20%
797,All Paths From Source to Target,/problems/all-paths-from-source-to-target,N,81.5%,Medium,3.10%
804,Unique Morse Code Words,/problems/unique-morse-code-words,N,82.7%,Easy,5.29%
807,Max Increase to Keep City Skyline,/problems/max-increase-to-keep-city-skyline,N,86.0%,Medium,11.04%
818,Race Car,/problems/race-car,N,43.5%,Hard,100.00%
827,Making A Large Island,/problems/making-a-large-island,N,44.7%,Hard,10.34%
622,Design Circular Queue,/problems/design-circular-queue,N,51.8%,Medium,5.22%
832,Flipping an Image,/problems/flipping-an-image,N,80.4%,Easy,8.38%
833,Find And Replace in String,/problems/find-and-replace-in-string,N,54.1%,Medium,61.07%
489,Robot Room Cleaner,/problems/robot-room-cleaner,Y,76.5%,Hard,52.97%
839,Similar String Groups,/problems/similar-string-groups,N,47.7%,Hard,42.86%
843,Guess the Word,/problems/guess-the-word,N,41.8%,Hard,82.31%
846,Hand of Straights,/problems/hand-of-straights,N,56.4%,Medium,8.99%
863,All Nodes Distance K in Binary Tree,/problems/all-nodes-distance-k-in-binary-tree,N,62.1%,Medium,8.53%
869,Reordered Power of 2,/problems/reordered-power-of-2,N,63.9%,Medium,11.19%
871,Minimum Number of Refueling Stops,/problems/minimum-number-of-refueling-stops,N,39.9%,Hard,34.28%
875,Koko Eating Bananas,/problems/koko-eating-bananas,N,52.2%,Medium,8.24%
528,Random Pick with Weight,/problems/random-pick-with-weight,N,46.1%,Medium,67.22%
881,Boats to Save People,/problems/boats-to-save-people,N,52.7%,Medium,12.50%
889,Construct Binary Tree from Preorder and Postorder Traversal,/problems/construct-binary-tree-from-preorder-and-postorder-traversal,N,70.8%,Medium,25.17%
890,Find and Replace Pattern,/problems/find-and-replace-pattern,N,77.9%,Medium,20.16%
894,All Possible Full Binary Trees,/problems/all-possible-full-binary-trees,N,80.0%,Medium,20.40%
900,RLE Iterator,/problems/rle-iterator,N,59.5%,Medium,66.36%
912,Sort an Array,/problems/sort-an-array,N,59.5%,Medium,2.33%
921,Minimum Add to Make Parentheses Valid,/problems/minimum-add-to-make-parentheses-valid,N,76.2%,Medium,17.63%
930,Binary Subarrays With Sum,/problems/binary-subarrays-with-sum,N,51.0%,Medium,19.28%
934,Shortest Bridge,/problems/shortest-bridge,N,54.0%,Medium,21.96%
935,Knight Dialer,/problems/knight-dialer,N,50.0%,Medium,10.75%
938,Range Sum of BST,/problems/range-sum-of-bst,N,85.4%,Easy,19.60%
939,Minimum Area Rectangle,/problems/minimum-area-rectangle,N,53.0%,Medium,22.81%
947,Most Stones Removed with Same Row or Column,/problems/most-stones-removed-with-same-row-or-column,N,58.8%,Medium,16.83%
951,Flip Equivalent Binary Trees,/problems/flip-equivalent-binary-trees,N,66.8%,Medium,21.14%
967,Numbers With Same Consecutive Differences,/problems/numbers-with-same-consecutive-differences,N,57.1%,Medium,29.57%
509,Fibonacci Number,/problems/fibonacci-number,N,69.2%,Easy,3.65%
973,K Closest Points to Origin,/problems/k-closest-points-to-origin,N,65.8%,Medium,3.63%
975,Odd Even Jump,/problems/odd-even-jump,N,38.8%,Hard,50.46%
981,Time Based Key-Value Store,/problems/time-based-key-value-store,N,53.4%,Medium,16.13%
983,Minimum Cost For Tickets,/problems/minimum-cost-for-tickets,N,64.4%,Medium,22.94%
987,Vertical Order Traversal of a Binary Tree,/problems/vertical-order-traversal-of-a-binary-tree,N,44.7%,Hard,3.64%
990,Satisfiability of Equality Equations,/problems/satisfiability-of-equality-equations,N,50.7%,Medium,10.89%
992,Subarrays with K Different Integers,/problems/subarrays-with-k-different-integers,N,54.4%,Hard,8.20%
994,Rotting Oranges,/problems/rotting-oranges,N,52.5%,Medium,2.87%
1004,Max Consecutive Ones III,/problems/max-consecutive-ones-iii,N,63.4%,Medium,24.42%
1055,Shortest Way to Form String,/problems/shortest-way-to-form-string,Y,59.1%,Medium,78.00%
1010,Pairs of Songs With Total Durations Divisible by 60,/problems/pairs-of-songs-with-total-durations-divisible-by-60,N,52.9%,Medium,7.48%
1011,Capacity To Ship Packages Within D Days,/problems/capacity-to-ship-packages-within-d-days,N,64.6%,Medium,5.46%
1014,Best Sightseeing Pair,/problems/best-sightseeing-pair,N,59.5%,Medium,9.09%
1088,Confusing Number II,/problems/confusing-number-ii,Y,46.5%,Hard,32.28%
1021,Remove Outermost Parentheses,/problems/remove-outermost-parentheses,N,80.2%,Easy,10.22%
1101,The Earliest Moment When Everyone Become Friends,/problems/the-earliest-moment-when-everyone-become-friends,Y,64.9%,Medium,80.88%
1102,Path With Maximum Minimum Value,/problems/path-with-maximum-minimum-value,Y,53.3%,Medium,40.07%
1136,Parallel Courses,/problems/parallel-courses,Y,62.0%,Medium,38.06%
